file_path,file_name,language,duration_sec,sample_rate,source
data\processed\malayalam\mlf_03435_01645476829.wav,mlf_03435_01645476829.wav,malayalam,4.352,16000,openslr
data\processed\malayalam\mlf_02925_01076742652.wav,mlf_02925_01076742652.wav,malayalam,5.12,16000,openslr
data\processed\hindi\0163_036.wav,0163_036.wav,hindi,5.224,16000,openslr
data\processed\tamil\taf_07049_00450200720.wav,taf_07049_00450200720.wav,tamil,4.192,16000,openslr
data\processed\hindi\0215_098.wav,0215_098.wav,hindi,3.488,16000,openslr
data\processed\english\f0002_us_f0002_00105.wav,f0002_us_f0002_00105.wav,english,3.168,16000,openslr
data\processed\tamil\taf_05001_01791225165.wav,taf_05001_01791225165.wav,tamil,4.896,16000,openslr
data\processed\english\f0002_us_f0002_00016.wav,f0002_us_f0002_00016.wav,english,3.264,16000,openslr
data\processed\english\m0004_us_m0004_00163.wav,m0004_us_m0004_00163.wav,english,3.584,16000,openslr
data\processed\english\m0005_us_m0005_00196.wav,m0005_us_m0005_00196.wav,english,3.744,16000,openslr
data\processed\malayalam\mlf_02879_00181922449.wav,mlf_02879_00181922449.wav,malayalam,3.136,16000,openslr
data\processed\malayalam\mlf_05401_01787335115.wav,mlf_05401_01787335115.wav,malayalam,6.72,16000,openslr
data\processed\hindi\0201_089.wav,0201_089.wav,hindi,3.716,16000,openslr
data\processed\tamil\taf_05572_01808875505.wav,taf_05572_01808875505.wav,tamil,3.424,16000,openslr
data\processed\kannada\knf_01493_00685104318.wav,knf_01493_00685104318.wav,kannada,4.192,16000,openslr
data\processed\kannada\knf_00254_02143393189.wav,knf_00254_02143393189.wav,kannada,5.184,16000,openslr
data\processed\malayalam\mlf_06262_00314810906.wav,mlf_06262_00314810906.wav,malayalam,3.776,16000,openslr
data\processed\kannada\knf_02173_00637379232.wav,knf_02173_00637379232.wav,kannada,3.072,16000,openslr
data\processed\english\m0003_us_m0003_00122.wav,m0003_us_m0003_00122.wav,english,5.568,16000,openslr
data\processed\tamil\taf_04125_00805851749.wav,taf_04125_00805851749.wav,tamil,4.128,16000,openslr
data\processed\kannada\knf_00557_00693422845.wav,knf_00557_00693422845.wav,kannada,4.064,16000,openslr
data\processed\hindi\0159_066.wav,0159_066.wav,hindi,3.2,16000,openslr
data\processed\malayalam\mlf_07754_00917323717.wav,mlf_07754_00917323717.wav,malayalam,3.168,16000,openslr
data\processed\malayalam\mlf_06262_01967481619.wav,mlf_06262_01967481619.wav,malayalam,6.272,16000,openslr
data\processed\tamil\taf_08213_01833699302.wav,taf_08213_01833699302.wav,tamil,4.0,16000,openslr
data\processed\hindi\0156_003.wav,0156_003.wav,hindi,6.136,16000,openslr
data\processed\tamil\taf_02330_00208199123.wav,taf_02330_00208199123.wav,tamil,6.08,16000,openslr
data\processed\kannada\knf_00557_01739280753.wav,knf_00557_01739280753.wav,kannada,5.568,16000,openslr
data\processed\malayalam\mlf_03132_01414739852.wav,mlf_03132_01414739852.wav,malayalam,6.848,16000,openslr
data\processed\hindi\0281_061.wav,0281_061.wav,hindi,6.336,16000,openslr
data\processed\malayalam\mlf_01640_00170219893.wav,mlf_01640_00170219893.wav,malayalam,3.072,16000,openslr
data\processed\hindi\0160_088.wav,0160_088.wav,hindi,5.272,16000,openslr
data\processed\english\f0005_us_f0005_00263.wav,f0005_us_f0005_00263.wav,english,3.808,16000,openslr
data\processed\hindi\0298_098.wav,0298_098.wav,hindi,4.192,16000,openslr
data\processed\kannada\knf_01493_00343767546.wav,knf_01493_00343767546.wav,kannada,4.352,16000,openslr
data\processed\tamil\taf_05572_00936918719.wav,taf_05572_00936918719.wav,tamil,6.24,16000,openslr
data\processed\kannada\knf_03467_02092303680.wav,knf_03467_02092303680.wav,kannada,6.624,16000,openslr
data\processed\hindi\0173_086.wav,0173_086.wav,hindi,4.76,16000,openslr
data\processed\english\f0001_us_f0001_00342.wav,f0001_us_f0001_00342.wav,english,3.168,16000,openslr
data\processed\malayalam\mlf_05401_00881971725.wav,mlf_05401_00881971725.wav,malayalam,3.04,16000,openslr
data\processed\english\f0002_us_f0002_00086.wav,f0002_us_f0002_00086.wav,english,3.52,16000,openslr
data\processed\hindi\0220_086.wav,0220_086.wav,hindi,5.76,16000,openslr
data\processed\tamil\taf_06478_01910548895.wav,taf_06478_01910548895.wav,tamil,3.616,16000,openslr
data\processed\english\m0002_us_m0002_00320.wav,m0002_us_m0002_00320.wav,english,4.384,16000,openslr
data\processed\tamil\taf_07352_01473839766.wav,taf_07352_01473839766.wav,tamil,4.0,16000,openslr
data\processed\hindi\0267_087.wav,0267_087.wav,hindi,5.024,16000,openslr
data\processed\hindi\0308_087.wav,0308_087.wav,hindi,4.252,16000,openslr
data\processed\malayalam\mlf_03182_01210505537.wav,mlf_03182_01210505537.wav,malayalam,3.936,16000,openslr
data\processed\malayalam\mlf_02925_01910839258.wav,mlf_02925_01910839258.wav,malayalam,3.072,16000,openslr
data\processed\kannada\knf_00001_01379685465.wav,knf_00001_01379685465.wav,kannada,6.848,16000,openslr
data\processed\tamil\taf_06958_01584910660.wav,taf_06958_01584910660.wav,tamil,6.176,16000,openslr
data\processed\kannada\knf_02049_00240413425.wav,knf_02049_00240413425.wav,kannada,7.221,16000,openslr
data\processed\malayalam\mlf_02018_01331459095.wav,mlf_02018_01331459095.wav,malayalam,4.512,16000,openslr
data\processed\english\m0005_us_m0005_00008.wav,m0005_us_m0005_00008.wav,english,3.488,16000,openslr
data\processed\kannada\knf_01493_00479770377.wav,knf_01493_00479770377.wav,kannada,3.424,16000,openslr
data\processed\tamil\taf_04125_01821868135.wav,taf_04125_01821868135.wav,tamil,3.136,16000,openslr
data\processed\hindi\0305_089.wav,0305_089.wav,hindi,7.124,16000,openslr
data\processed\kannada\knf_01493_01466215084.wav,knf_01493_01466215084.wav,kannada,3.424,16000,openslr
data\processed\tamil\taf_07352_01870871811.wav,taf_07352_01870871811.wav,tamil,5.152,16000,openslr
data\processed\hindi\0199_036.wav,0199_036.wav,hindi,6.4,16000,openslr
data\processed\kannada\knf_09696_00511486461.wav,knf_09696_00511486461.wav,kannada,4.224,16000,openslr
data\processed\malayalam\mlf_03132_01886600780.wav,mlf_03132_01886600780.wav,malayalam,7.36,16000,openslr
data\processed\hindi\0234_008.wav,0234_008.wav,hindi,4.128,16000,openslr
data\processed\english\f0005_us_f0005_00244.wav,f0005_us_f0005_00244.wav,english,3.456,16000,openslr
data\processed\kannada\knf_01779_01073561564.wav,knf_01779_01073561564.wav,kannada,4.288,16000,openslr
data\processed\malayalam\mlf_02484_00782013247.wav,mlf_02484_00782013247.wav,malayalam,5.12,16000,openslr
data\processed\tamil\taf_00008_00869754964.wav,taf_00008_00869754964.wav,tamil,4.544,16000,openslr
data\processed\kannada\knf_06123_00835537177.wav,knf_06123_00835537177.wav,kannada,4.608,16000,openslr
data\processed\tamil\taf_07367_00997317720.wav,taf_07367_00997317720.wav,tamil,5.12,16000,openslr
data\processed\malayalam\mlf_02018_01425880350.wav,mlf_02018_01425880350.wav,malayalam,3.904,16000,openslr
data\processed\english\m0003_us_m0003_00194.wav,m0003_us_m0003_00194.wav,english,3.36,16000,openslr
data\processed\english\m0001_us_m0001_00292.wav,m0001_us_m0001_00292.wav,english,3.168,16000,openslr
data\processed\english\m0004_us_m0004_00078.wav,m0004_us_m0004_00078.wav,english,4.608,16000,openslr
data\processed\kannada\knf_03271_00533204497.wav,knf_03271_00533204497.wav,kannada,3.04,16000,openslr
data\processed\hindi\0234_069.wav,0234_069.wav,hindi,4.288,16000,openslr
data\processed\english\f0004_us_f0004_00020.wav,f0004_us_f0004_00020.wav,english,3.264,16000,openslr
